passage_id,section_id,text_characters,text_words,footnote_words,title_words
7.3.1.4-c5-s1,7.3.1.4,640,113,0,4
7.3.1.4-c5-s2,7.3.1.4,1872,310,0,4
7.3.1.4-c5-s3,7.3.1.4,1486,254,0,4
7.3.1.4-c5-s4,7.3.1.4,2341,378,0,4
7.3.1.4-c5-s5,7.3.1.4,1541,260,0,4
7.3.1.4.1-c1-s1,7.3.1.4.1,1828,319,21,8
7.3.1.5-c1-s1,7.3.1.5,1513,220,0,6
7.3.1.5-c2-s1,7.3.1.5,1112,161,0,5
7.3.1.5-c3-s1,7.3.1.5,791,123,0,4
7.3.1.5-c4-s1,7.3.1.5,1862,314,0,6
7.3.1.5-c5-s1,7.3.1.5,1097,181,0,5
7.3.1.5-c6-s1,7.3.1.5,315,44,0,4
7.3.1.5.1-c1-s1,7.3.1.5.1,1893,301,0,6
7.3.1.5.1-c1-s2,7.3.1.5.1,630,113,0,6
7.3.1.6-c1-s1,7.3.1.6,1029,159,0,6
7.3.1.6-c1-s2,7.3.1.6,2118,356,0,6
7.3.1.6-c1-s3,7.3.1.6,1666,277,0,6
7.3.1.6.1-c1-s1,7.3.1.6.1,1757,294,0,7
7.3.1.7-c1-s1,7.3.1.7,1377,227,65,2
7.3.1.7-c1-s2,7.3.1.7,1443,250,65,2
7.3.1.7-c1-s3,7.3.1.7,1827,299,65,2
7.3.1.7-c1-s4,7.3.1.7,1542,258,65,2
7.3.1.7-c1-s5,7.3.1.7,1386,224,65,2
7.3.1.7.1-c1-s1,7.3.1.7.1,1053,187,0,6
7.3.2-c1-s1,7.3.2,95,18,0,4
7.3.2-c1-s2,7.3.2,1660,278,0,4
7.3.2-c1-s3,7.3.2,392,69,0,4
7.3.2-c1-s4,7.3.2,1807,304,0,4
7.3.2-c1-s5,7.3.2,352,53,0,4
7.3.2-c2-s1,7.3.2,433,73,0,10
7.3.2-c3-s1,7.3.2,1873,328,0,3
7.3.2-c4-s1,7.3.2,1879,343,0,3
7.3.2-c4-s2,7.3.2,1955,346,0,3
7.3.2-c4-s3,7.3.2,764,143,0,3
7.3.2-c4-s4,7.3.2,1884,326,0,3
7.3.2-c5-s1,7.3.2,909,169,0,2
7.3.2-c6-s1,7.3.2,1463,247,0,2
7.3.2-c7-s1,7.3.2,2115,336,0,11
7.3.2-c7-s2,7.3.2,1681,277,0,11
7.3.2-c8-s1,7.3.2,736,116,0,3
7.3.2-c8-s2,7.3.2,2121,356,0,3
7.3.2-c8-s3,7.3.2,427,65,0,3
7.3.2-c8-s4,7.3.2,1369,232,0,3
7.3.2.1A-c1-s1,7.3.2.1A,696,107,55,5
7.3.2.1A-c2-s1,7.3.2.1A,375,55,12,4
7.3.2.1A-c3-s1,7.3.2.1A,1293,204,32,5
7.3.2.1A-c4-s1,7.3.2.1A,728,108,0,8
7.3.2.1A-c5-s1,7.3.2.1A,2350,411,24,4
7.3.2.1A-c5-s2,7.3.2.1A,1747,288,24,4
7.3.2.1A-c6-s1,7.3.2.1A,714,111,203,6
7.3.2.1A-c6-s2,7.3.2.1A,2446,389,203,6
7.3.2.1A-c6-s3,7.3.2.1A,792,121,203,6
7.3.2.1A-c7-s1,7.3.2.1A,607,98,0,5
7.3.2.1A-c8-s1,7.3.2.1A,109,18,0,6
7.3.2.1A-c9-s1,7.3.2.1A,529,94,0,2
7.3.2.1-c1-s1,7.3.2.1,886,136,55,4
7.3.2.1-c2-s1,7.3.2.1,1672,259,44,4
7.3.2.1-c2-s2,7.3.2.1,728,108,44,4
7.3.2.1-c3-s1,7.3.2.1,2514,442,24,4
7.3.2.1-c3-s2,7.3.2.1,633,102,24,4
7.3.2.1-c4-s1,7.3.2.1,714,111,82,6
7.3.2.1-c4-s2,7.3.2.1,2367,382,82,6
7.3.2.1-c4-s3,7.3.2.1,942,140,82,6
7.3.2.1-c5-s1,7.3.2.1,614,99,0,5
7.3.2.1-c6-s1,7.3.2.1,105,18,0,6
7.3.2.1-c7-s1,7.3.2.1,529,94,0,2
7.3.2.3-c1-s1,7.3.2.3,812,136,111,4
7.3.2.3-c2-s1,7.3.2.3,2318,367,12,3
7.3.2.3-c2-s2,7.3.2.3,739,111,12,3
7.3.2.3-c3-s1,7.3.2.3,553,80,85,2
7.3.2.3-c4-s1,7.3.2.3,1182,203,0,2
7.3.2.3-c4-s2,7.3.2.3,1659,290,0,2
7.3.2.3-c5-s1,7.3.2.3,946,161,24,7
7.3.2.3-c6-s1,7.3.2.3,698,127,0,2
7.3.2.4-c1-s1,7.3.2.4,1713,316,0,4
7.3.2.5-c1-s1,7.3.2.5,686,111,113,4
7.3.2.5-c2-s1,7.3.2.5,2316,367,12,3
7.3.2.5-c2-s2,7.3.2.5,739,111,12,3
7.3.2.5-c3-s1,7.3.2.5,553,80,85,2
7.3.2.5-c4-s1,7.3.2.5,1182,203,0,2
7.3.2.5-c4-s2,7.3.2.5,1659,290,0,2
7.3.2.5-c5-s1,7.3.2.5,788,132,24,7
7.3.2.5-c6-s1,7.3.2.5,107,18,0,6
7.3.2.5-c7-s1,7.3.2.5,644,115,0,2
7.3.2.6-c1-s1,7.3.2.6,1401,254,0,4
7.3.2.7A-c1-s1,7.3.2.7A,997,157,55,6
7.3.2.7A-c2-s1,7.3.2.7A,1319,207,0,3
7.3.2.7A-c3-s1,7.3.2.7A,1293,191,0,5
7.3.2.7A-c4-s1,7.3.2.7A,2422,434,24,4
7.3.2.7A-c4-s2,7.3.2.7A,1691,285,24,4
7.3.2.7A-c5-s1,7.3.2.7A,720,111,198,6
7.3.2.7A-c5-s2,7.3.2.7A,2450,389,198,6
7.3.2.7A-c5-s3,7.3.2.7A,787,121,198,6
7.3.2.7A-c6-s1,7.3.2.7A,634,100,0,5
7.3.2.7A-c7-s1,7.3.2.7A,107,18,0,6
7.3.2.7A-c8-s1,7.3.2.7A,610,102,0,2
7.3.2.7B-c1-s1,7.3.2.7B,995,155,55,5
7.3.2.7B-c2-s1,7.3.2.7B,1315,207,0,3
7.3.2.7B-c3-s1,7.3.2.7B,1299,192,0,5
7.3.2.7B-c4-s1,7.3.2.7B,2492,427,24,4
7.3.2.7B-c4-s2,7.3.2.7B,632,102,24,4
7.3.2.7B-c5-s1,7.3.2.7B,716,111,77,6
7.3.2.7B-c5-s2,7.3.2.7B,2505,401,77,6
7.3.2.7B-c5-s3,7.3.2.7B,789,121,77,6
7.3.2.7B-c6-s1,7.3.2.7B,634,100,0,5
7.3.2.7B-c7-s1,7.3.2.7B,107,18,0,6
7.3.2.7B-c8-s1,7.3.2.7B,614,102,0,2
7.3.2.7-c1-s1,7.3.2.7,1355,221,0,5
7.3.2.7-c2-s1,7.3.2.7,1113,168,20,3
7.3.2.7-c3-s1,7.3.2.7,746,113,0,2
7.3.2.7-c4-s1,7.3.2.7,369,56,0,2
7.3.2.7-c5-s1,7.3.2.7,1374,232,0,2
7.3.2.7-c5-s2,7.3.2.7,1805,313,0,2
7.3.2.7-c6-s1,7.3.2.7,947,161,21,7
7.3.2.7-c7-s1,7.3.2.7,883,155,0,2
7.3.2.8-c1-s1,7.3.2.8,310,48,0,9
7.3.2.8-c1-s2,7.3.2.8,1732,322,0,9
7.3.2.9-c1-s1,7.3.2.9,313,48,0,9
7.3.2.9-c1-s2,7.3.2.9,1746,326,0,9
7.3.2.10-c1-s1,7.3.2.10,1121,178,0,5
7.3.2.10-c2-s1,7.3.2.10,1113,168,20,3
7.3.2.10-c3-s1,7.3.2.10,746,113,0,2
7.3.2.10-c4-s1,7.3.2.10,369,56,0,2
7.3.2.10-c5-s1,7.3.2.10,1374,232,0,2
7.3.2.10-c5-s2,7.3.2.10,1805,313,0,2
7.3.2.10-c6-s1,7.3.2.10,900,150,21,7
7.3.2.10-c7-s1,7.3.2.10,802,141,0,2
7.3.2.11-c1-s1,7.3.2.11,1138,182,0,5
7.3.2.11-c2-s1,7.3.2.11,920,143,0,3
7.3.2.11-c3-s1,7.3.2.11,746,113,0,2
7.3.2.11-c4-s1,7.3.2.11,369,56,0,2
7.3.2.11-c5-s1,7.3.2.11,1363,230,0,2
7.3.2.11-c5-s2,7.3.2.11,1791,313,0,2
7.3.2.11-c6-s1,7.3.2.11,900,150,24,7
7.3.2.11-c7-s1,7.3.2.11,802,141,0,2
7.3.2.12-c1-s1,7.3.2.12,337,51,0,9
7.3.2.12-c1-s2,7.3.2.12,1733,322,0,9
7.3.2.13-c1-s1,7.3.2.13,1947,353,0,9
7.3.3-c1-s1,7.3.3,976,170,0,6
7.3.3-c2-s1,7.3.3,787,137,0,4
7.3.3-c3-s1,7.3.3,1561,269,27,3
7.3.3-c3-s2,7.3.3,1207,224,27,3
7.3.3-c3-s3,7.3.3,1790,312,27,3
7.3.3-c3-s4,7.3.3,1888,327,27,3
7.3.3-c4-s1,7.3.3,1315,216,0,4
7.3.3-c5-s1,7.3.3,1462,249,0,4
7.3.3-c5-s2,7.3.3,966,157,0,4
7.3.3-c6-s1,7.3.3,2210,371,42,5
7.3.3-c6-s2,7.3.3,834,134,42,5
7.3.3-c7-s1,7.3.3,1024,168,33,5
7.3.3-c8-s1,7.3.3,1713,287,0,5
7.3.3-c8-s2,7.3.3,481,83,0,5
7.3.3.1-c1-s1,7.3.3.1,1069,166,97,4
7.3.3.1-c2-s1,7.3.3.1,1959,298,43,3
7.3.3.1-c3-s1,7.3.3.1,531,76,85,2
7.3.3.1-c4-s1,7.3.3.1,1182,203,0,2
7.3.3.1-c4-s2,7.3.3.1,1659,291,0,2
7.3.3.1-c5-s1,7.3.3.1,906,149,24,7
7.3.3.1-c6-s1,7.3.3.1,625,111,0,2
7.3.3.2-c1-s1,7.3.3.2,664,110,55,4
7.3.3.2-c2-s1,7.3.3.2,1935,305,12,3
7.3.3.2-c3-s1,7.3.3.2,529,76,85,2
7.3.3.2-c4-s1,7.3.3.2,1182,203,0,2
7.3.3.2-c4-s2,7.3.3.2,1659,291,0,2
7.3.3.2-c5-s1,7.3.3.2,906,149,24,7
7.3.3.2-c6-s1,7.3.3.2,625,111,0,2
7.3.3.3-c1-s1,7.3.3.3,1491,269,0,4
7.3.3A-c1-s1,7.3.3A,314,53,0,11
7.3.3A-c1-s2,7.3.3A,1928,333,0,11
B7.3.3A-c1-s1,B7.3.3A,314,53,0,11
B7.3.3A-c1-s2,B7.3.3A,1928,333,0,11
7.3.3A.1A-c1-s1,7.3.3A.1A,1634,266,0,12
7.3.3A.1A-c2-s1,7.3.3A.1A,1291,220,0,4
7.3.3A.1A-c3-s1,7.3.3A.1A,628,100,76,9
7.3.3A.1A-c4-s1,7.3.3A.1A,797,127,183,7
7.3.3A.1A-c4-s2,7.3.3A.1A,2379,384,183,7
7.3.3A.1A-c4-s3,7.3.3A.1A,745,118,183,7
7.3.3A.1A-c5-s1,7.3.3A.1A,702,127,0,2
7.3.3A.1-c1-s1,7.3.3A.1,1619,264,0,10
7.3.3A.1-c2-s1,7.3.3A.1,1261,216,0,4
7.3.3A.1-c3-s1,7.3.3A.1,628,100,76,9
7.3.3A.1-c4-s1,7.3.3A.1,797,127,62,7
7.3.3A.1-c4-s2,7.3.3A.1,2502,404,62,7
7.3.3A.1-c4-s3,7.3.3A.1,751,118,62,7
7.3.3A.1-c5-s1,7.3.3A.1,702,127,0,2
7.3.4-c1-s1,7.3.4,48,8,0,7
7.3.4-c1-s2,7.3.4,2175,385,0,7
7.3.4-c1-s3,7.3.4,64,11,0,7
7.3.4-c1-s4,7.3.4,26,5,0,7
7.3.4.1-c1-s1,7.3.4.1,1879,304,44,8
7.3.4.1-c2-s1,7.3.4.1,1291,214,54,4
7.3.4.1-c3-s1,7.3.4.1,449,66,0,6
7.3.4.1-c4-s1,7.3.4.1,699,118,0,2
7.3.4.2-c1-s1,7.3.4.2,551,93,0,8
7.3.4.2-c1-s2,7.3.4.2,1843,330,0,8
7.3.4.3-c1-s1,7.3.4.3,1921,310,44,8
7.3.4.3-c2-s1,7.3.4.3,1031,163,0,4
7.3.4.3-c3-s1,7.3.4.3,449,66,0,6
7.3.4.3-c4-s1,7.3.4.3,789,129,0,2
7.3.4.4-c1-s1,7.3.4.4,2105,361,0,8
7.3.5-c1-s1,7.3.5,928,151,0,5
7.3.5-c2-s1,7.3.5,318,58,0,3
7.3.5-c3-s1,7.3.5,1426,243,0,3
7.3.5-c4-s1,7.3.5,526,94,0,3
7.3.5-c4-s2,7.3.5,1956,344,0,3
7.3.5-c4-s3,7.3.5,1928,316,0,3
7.3.5-c4-s4,7.3.5,246,43,0,3
7.3.5-c5-s1,7.3.5,582,101,0,5
7.3.5-c6-s1,7.3.5,913,157,0,3
7.3.5-c7-s1,7.3.5,932,143,0,6
7.3.5-c8-s1,7.3.5,1331,225,0,4
7.3.5.1A-c1-s1,7.3.5.1A,1682,273,12,6
7.3.5.1A-c2-s1,7.3.5.1A,716,109,0,8
7.3.5.1A-c3-s1,7.3.5.1A,951,159,0,2
7.3.5.1A-c4-s1,7.3.5.1A,2348,425,24,4
7.3.5.1A-c4-s2,7.3.5.1A,1755,297,24,4
7.3.5.1A-c5-s1,7.3.5.1A,710,111,204,6
7.3.5.1A-c5-s2,7.3.5.1A,2321,375,204,6
7.3.5.1A-c5-s3,7.3.5.1A,745,117,204,6
7.3.5.1A-c6-s1,7.3.5.1A,576,91,0,5
7.3.5.1A-c7-s1,7.3.5.1A,107,18,0,6
7.3.5.1A-c8-s1,7.3.5.1A,586,105,0,2
7.3.5.1-c1-s1,7.3.5.1,393,64,0,7
7.3.5.1-c2-s1,7.3.5.1,493,83,0,3
7.3.5.1-c3-s1,7.3.5.1,775,129,12,2
7.3.5.1-c4-s1,7.3.5.1,712,109,0,8
7.3.5.1-c5-s1,7.3.5.1,951,159,0,2
7.3.5.1-c6-s1,7.3.5.1,2362,418,24,4
7.3.5.1-c6-s2,7.3.5.1,782,127,24,4
7.3.5.1-c7-s1,7.3.5.1,710,111,87,6
7.3.5.1-c7-s2,7.3.5.1,2360,381,87,6
7.3.5.1-c7-s3,7.3.5.1,899,136,87,6
7.3.5.1-c8-s1,7.3.5.1,576,91,0,5
7.3.5.1-c9-s1,7.3.5.1,107,18,0,6
7.3.5.1-c10-s1,7.3.5.1,586,105,0,2
7.3.5.2-c1-s1,7.3.5.2,220,35,0,6
7.3.5.2-c1-s2,7.3.5.2,1823,334,0,6
7.3.6-c1-s1,7.3.6,572,91,0,4
7.3.6-c2-s1,7.3.6,1164,202,0,2
7.3.6-c3-s1,7.3.6,730,121,0,4
7.3.6-c4-s1,7.3.6,724,125,0,2
7.3.6-c5-s1,7.3.6,245,35,0,3
7.3.6-c6-s1,7.3.6,10,2,0,2
7.3.6-c6-s2,7.3.6,1918,335,0,2
7.3.6-c6-s3,7.3.6,1038,181,0,2
7.3.6-c6-s4,7.3.6,1875,333,0,2
7.3.6-c7-s1,7.3.6,1922,316,0,4
7.3.6-c8-s1,7.3.6,424,69,0,7
7.3.6-c9-s1,7.3.6,1210,217,36,3
7.3.6-c9-s2,7.3.6,1839,332,36,3
7.3.6-c9-s3,7.3.6,667,118,36,3
7.3.6.1-c1-s1,7.3.6.1,929,154,97,5
7.3.6.1-c2-s1,7.3.6.1,550,89,0,4
7.3.6.1-c3-s1,7.3.6.1,679,112,73,2
7.3.6.1-c4-s1,7.3.6.1,1226,199,0,3
7.3.6.1-c5-s1,7.3.6.1,1274,219,0,6
7.3.6.1-c5-s2,7.3.6.1,1747,308,0,6
7.3.6.1-c6-s1,7.3.6.1,828,143,24,7
7.3.6.1-c7-s1,7.3.6.1,774,140,0,2
7.3.6.2-c1-s1,7.3.6.2,1963,354,0,5
7.3.6.2-c1-s2,7.3.6.2,31,5,0,5
7.3.6.3-c1-s1,7.3.6.3,868,141,97,5
7.3.6.3-c2-s1,7.3.6.3,550,89,0,4
7.3.6.3-c3-s1,7.3.6.3,679,112,73,2
7.3.6.3-c4-s1,7.3.6.3,1226,199,0,3
7.3.6.3-c5-s1,7.3.6.3,1274,219,0,6
7.3.6.3-c5-s2,7.3.6.3,1747,308,0,6
7.3.6.3-c6-s1,7.3.6.3,783,132,21,7
7.3.6.3-c7-s1,7.3.6.3,696,126,0,2
7.3.6.4-c1-s1,7.3.6.4,1704,297,0,5
7.3.7-c1-s1,7.3.7,845,152,0,4
7.3.7-c2-s1,7.3.7,641,119,0,2
7.3.7-c2-s2,7.3.7,1910,329,0,2
7.3.7-c3-s1,7.3.7,1637,283,0,7
7.3.7-c4-s1,7.3.7,556,88,0,8
7.3.7-c5-s1,7.3.7,2306,377,42,6
7.3.7-c5-s2,7.3.7,901,142,42,6
7.3.7.1-c1-s1,7.3.7.1,1184,193,81,9
7.3.7.1-c2-s1,7.3.7.1,550,89,0,4
7.3.7.1-c3-s1,7.3.7.1,679,112,68,2
7.3.7.1-c4-s1,7.3.7.1,1228,199,0,3
7.3.7.1-c5-s1,7.3.7.1,494,86,0,2
7.3.7.2-c1-s1,7.3.7.2,1014,173,0,9
7.3.7.3-c1-s1,7.3.7.3,1214,194,97,8
7.3.7.3-c2-s1,7.3.7.3,550,89,0,4
7.3.7.3-c3-s1,7.3.7.3,679,112,68,2
7.3.7.3-c4-s1,7.3.7.3,1228,199,0,3
7.3.7.3-c5-s1,7.3.7.3,2236,390,0,6
7.3.7.3-c5-s2,7.3.7.3,792,137,0,6
7.3.7.3-c6-s1,7.3.7.3,783,132,24,7
7.3.7.3-c7-s1,7.3.7.3,696,126,0,2
7.3.7.4-c1-s1,7.3.7.4,1821,328,0,8
7.3.8-c1-s1,7.3.8,1894,332,0,8
7.3.8-c2-s1,7.3.8,1315,225,0,5
7.3.8-c3-s1,7.3.8,1009,179,0,4
7.3.8-c4-s1,7.3.8,224,38,0,7
7.3.8-c5-s1,7.3.8,395,70,0,4
7.3.8-c5-s2,7.3.8,2062,354,0,4
7.3.8.1-c1-s1,7.3.8.1,1606,280,55,7
7.3.8.1-c2-s1,7.3.8.1,2430,434,38,4
7.3.8.1-c2-s2,7.3.8.1,778,126,38,4
7.3.8.1-c3-s1,7.3.8.1,421,74,0,4
7.3.8.1-c4-s1,7.3.8.1,742,126,0,9
7.3.8.1-c5-s1,7.3.8.1,613,111,0,2
7.3.8.2-c1-s1,7.3.8.2,2295,381,55,7
7.3.8.2-c2-s1,7.3.8.2,2425,427,38,4
7.3.8.2-c2-s2,7.3.8.2,735,113,38,4
7.3.8.2-c3-s1,7.3.8.2,422,72,0,4
7.3.8.2-c4-s1,7.3.8.2,742,126,0,9
7.3.8.2-c5-s1,7.3.8.2,608,108,0,2
7.3.9-c1-s1,7.3.9,322,52,0,4
7.3.9-c2-s1,7.3.9,557,87,0,2
7.3.9-c3-s1,7.3.9,553,85,0,2
7.3.9-c4-s1,7.3.9,1293,218,0,4
7.3.9-c5-s1,7.3.9,2007,339,0,4
7.3.9-c5-s2,7.3.9,1799,295,0,4
7.3.9-c5-s3,7.3.9,1589,260,0,4
7.3.9-c5-s4,7.3.9,756,127,0,4
7.3.9-c6-s1,7.3.9,930,162,0,6
7.3.9-c7-s1,7.3.9,315,51,0,12
7.3.9-c8-s1,7.3.9,280,49,0,2
7.3.9-c9-s1,7.3.9,1515,265,0,2
7.3.9-c10-s1,7.3.9,841,145,0,11
7.3.9-c11-s1,7.3.9,120,23,0,7
7.3.9-c12-s1,7.3.9,1258,217,0,4
7.3.9.1-c1-s1,7.3.9.1,681,103,23,10
7.3.9.1-c2-s1,7.3.9.1,1124,180,60,3
7.3.9.1-c2-s2,7.3.9.1,1810,294,60,3
7.3.9.1-c3-s1,7.3.9.1,292,45,23,6
7.3.9.1-c4-s1,7.3.9.1,338,50,26,4
7.3.9.1-c5-s1,7.3.9.1,2163,360,0,2
7.3.9.1-c6-s1,7.3.9.1,496,84,0,2
7.3.9.2-c1-s1,7.3.9.2,684,105,23,7
7.3.9.2-c2-s1,7.3.9.2,1126,180,60,3
7.3.9.2-c2-s2,7.3.9.2,1808,294,60,3
7.3.9.2-c3-s1,7.3.9.2,1973,302,9,6
7.3.9.2-c4-s1,7.3.9.2,1522,243,26,4
7.3.9.2-c5-s1,7.3.9.2,2156,361,26,2
7.3.9.2-c5-s2,7.3.9.2,2126,346,26,2
7.3.9.2-c5-s3,7.3.9.2,2102,338,26,2
7.3.9.2-c6-s1,7.3.9.2,546,90,0,2
7.3.9.3-c1-s1,7.3.9.3,624,90,23,9
7.3.9.3-c2-s1,7.3.9.3,1126,180,60,3
7.3.9.3-c2-s2,7.3.9.3,1808,294,60,3
7.3.9.3-c3-s1,7.3.9.3,286,41,23,6
7.3.9.3-c4-s1,7.3.9.3,340,47,26,4
7.3.9.3-c5-s1,7.3.9.3,2170,361,0,2
7.3.9.3-c6-s1,7.3.9.3,516,80,0,2
7.3.9.4-c1-s1,7.3.9.4,1147,183,23,12
7.3.9.5-c1-s1,7.3.9.5,854,127,23,11
7.3.9.5-c2-s1,7.3.9.5,1128,180,60,3
7.3.9.5-c2-s2,7.3.9.5,1810,294,60,3
7.3.9.5-c3-s1,7.3.9.5,297,47,23,6
7.3.9.5-c4-s1,7.3.9.5,338,50,62,4
7.3.9.5-c5-s1,7.3.9.5,355,67,19,5
7.3.9.5-c6-s1,7.3.9.5,2168,361,26,2
7.3.9.5-c6-s2,7.3.9.5,2349,375,26,2
7.3.9.5-c6-s3,7.3.9.5,1462,231,26,2
7.3.9.5-c6-s4,7.3.9.5,845,146,26,2
7.3.9.5-c7-s1,7.3.9.5,579,102,0,2
7.3.9.6-c1-s1,7.3.9.6,1360,229,23,11
7.3.10-c1-s1,7.3.10,989,172,0,3
7.3.10-c2-s1,7.3.10,680,115,0,2
7.3.10-c3-s1,7.3.10,786,135,0,4
7.3.10-c4-s1,7.3.10,1487,249,0,4
7.3.10-c4-s2,7.3.10,1104,174,0,4
7.3.10-c5-s1,7.3.10,249,43,0,6
7.3.10-c6-s1,7.3.10,297,52,0,2
7.3.10-c7-s1,7.3.10,1103,198,0,2
7.3.10-c7-s2,7.3.10,1005,176,0,2
7.3.10-c8-s1,7.3.10,598,98,0,4
7.3.10.1-c1-s1,7.3.10.1,940,137,123,9
7.3.10.1-c2-s1,7.3.10.1,1925,314,12,6
7.3.10.1-c2-s2,7.3.10.1,2190,341,12,6
7.3.10.1-c3-s1,7.3.10.1,612,91,101,2
7.3.10.1-c4-s1,7.3.10.1,600,101,58,5
7.3.10.1-c5-s1,7.3.10.1,577,94,61,4
7.3.10.1-c6-s1,7.3.10.1,586,104,0,2
7.3.10.2-c1-s1,7.3.10.2,1439,251,0,9
7.3.10.3-c1-s1,7.3.10.3,984,156,113,10
7.3.10.3-c2-s1,7.3.10.3,1927,314,12,6
7.3.10.3-c2-s2,7.3.10.3,2190,341,12,6
7.3.10.3-c3-s1,7.3.10.3,602,89,101,2
7.3.10.3-c4-s1,7.3.10.3,1304,210,40,5
7.3.10.3-c5-s1,7.3.10.3,416,60,36,4
7.3.10.3-c6-s1,7.3.10.3,349,64,19,5
7.3.10.3-c7-s1,7.3.10.3,730,134,0,2
7.3.10.4-c1-s1,7.3.10.4,1948,355,0,10
7.3.10.5-c1-s1,7.3.10.5,874,133,123,6
7.3.10.5-c2-s1,7.3.10.5,1917,313,12,6
7.3.10.5-c2-s2,7.3.10.5,2190,341,12,6
7.3.10.5-c3-s1,7.3.10.5,570,86,103,2
7.3.10.5-c4-s1,7.3.10.5,594,101,59,6
7.3.10.5-c5-s1,7.3.10.5,553,92,64,4
7.3.10.5-c6-s1,7.3.10.5,351,66,18,5
7.3.10.5-c7-s1,7.3.10.5,665,121,0,2
7.3.10.6-c1-s1,7.3.10.6,1823,324,0,6
7.3.11-c1-s1,7.3.11,345,58,0,10
7.3.11-c2-s1,7.3.11,1827,318,0,2
7.3.11-c2-s2,7.3.11,170,31,0,2
7.3.11-c3-s1,7.3.11,264,45,0,3
7.3.11-c4-s1,7.3.11,660,110,0,8
7.3.11-c5-s1,7.3.11,431,70,0,6
7.3.11.1-c1-s1,7.3.11.1,1806,293,128,11
7.3.11.1-c1-s2,7.3.11.1,1874,302,128,11
7.3.11.1-c2-s1,7.3.11.1,341,64,18,7
7.3.11.1-c3-s1,7.3.11.1,546,100,0,5
7.3.11.1-c4-s1,7.3.11.1,516,96,0,2
7.3.11.2-c1-s1,7.3.11.2,825,149,0,11
7.3.12-c1-s1,7.3.12,346,58,0,10
7.3.12-c2-s1,7.3.12,1069,183,0,2
7.3.12-c3-s1,7.3.12,1882,344,0,5
7.3.12-c3-s2,7.3.12,403,75,0,5
7.3.12.1-c1-s1,7.3.12.1,1808,293,128,11
7.3.12.1-c1-s2,7.3.12.1,1871,301,128,11
7.3.12.1-c2-s1,7.3.12.1,341,64,18,7
7.3.12.1-c3-s1,7.3.12.1,36,5,135,5
7.3.12.1-c3-s2,7.3.12.1,2373,423,135,5
7.3.12.1-c3-s3,7.3.12.1,2592,431,135,5
7.3.12.1-c3-s4,7.3.12.1,378,61,135,5
7.3.12.1-c3-s5,7.3.12.1,1615,293,135,5
7.3.12.1-c4-s1,7.3.12.1,516,96,0,2
7.3.12.2-c1-s1,7.3.12.2,837,150,0,11
7.3.13-c1-s1,7.3.13,1145,205,0,9
7.3.13-c2-s1,7.3.13,1181,205,0,2
7.3.13-c2-s2,7.3.13,1552,271,0,2
7.3.13-c3-s1,7.3.13,1837,308,0,3
7.3.13-c3-s2,7.3.13,1829,314,0,3
7.3.13-c4-s1,7.3.13,1261,229,71,5
7.3.13-c4-s2,7.3.13,1722,308,71,5
7.3.13-c4-s3,7.3.13,229,41,71,5
7.3.13-c4-s4,7.3.13,1215,211,71,5
7.3.13-c4-s5,7.3.13,916,171,71,5
7.3.13-c4-s6,7.3.13,1698,296,71,5
7.3.13-c4-s7,7.3.13,933,156,71,5
7.3.13-c4-s8,7.3.13,458,78,71,5
7.3.13-c5-s1,7.3.13,1644,283,0,3
7.3.13.1-c1-s1,7.3.13.1,2131,362,62,15
7.3.13.1-c1-s2,7.3.13.1,623,98,62,15
7.3.13.1-c1-s3,7.3.13.1,1844,291,62,15
7.3.13.1-c2-s1,7.3.13.1,514,78,102,2
7.3.13.1-c3-s1,7.3.13.1,324,60,18,7
7.3.13.1-c4-s1,7.3.13.1,1543,274,28,5
7.3.13.1-c4-s2,7.3.13.1,2444,408,28,5
7.3.13.1-c4-s3,7.3.13.1,1104,183,28,5
7.3.13.1-c5-s1,7.3.13.1,1914,334,0,2
7.3.13.2-c1-s1,7.3.13.2,1621,287,0,18
7.3.13.2-c1-s2,7.3.13.2,1256,229,0,18
7.3.13.3-c1-s1,7.3.13.3,2121,359,62,14
7.3.13.3-c1-s2,7.3.13.3,623,98,62,14
7.3.13.3-c1-s3,7.3.13.3,1804,286,62,14
7.3.13.3-c2-s1,7.3.13.3,516,78,102,2
7.3.13.3-c3-s1,7.3.13.3,324,60,18,7
7.3.13.3-c4-s1,7.3.13.3,1486,266,0,5
7.3.13.3-c5-s1,7.3.13.3,2440,408,28,4
7.3.13.3-c5-s2,7.3.13.3,1104,183,28,4
7.3.13.3-c6-s1,7.3.13.3,1908,333,0,2
7.3.13.4-c1-s1,7.3.13.4,1599,283,0,17
7.3.13.4-c1-s2,7.3.13.4,1265,232,0,17
7.3.13.5-c1-s1,7.3.13.5,2164,369,62,14
7.3.13.5-c1-s2,7.3.13.5,623,98,62,14
7.3.13.5-c1-s3,7.3.13.5,1840,291,62,14
7.3.13.5-c2-s1,7.3.13.5,514,78,102,2
7.3.13.5-c3-s1,7.3.13.5,324,60,18,7
7.3.13.5-c4-s1,7.3.13.5,844,146,9,5
7.3.13.5-c4-s2,7.3.13.5,2267,396,9,5
7.3.13.5-c4-s3,7.3.13.5,742,125,9,5
7.3.13.5-c4-s4,7.3.13.5,1512,264,9,5
7.3.13.5-c4-s5,7.3.13.5,2356,409,9,5
